TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
85961,Prunus serrulata :: Ornamental Cherry,1200 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76476069,-122.4846506
91985,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1259 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76481481,-122.4664343
14340,Platanus x hispanica :: Sycamore: London Plane,2265 Market St,Sidewalk: Curb side : Cutout,18,4X4,37.76482915,-122.4321078
14348,Platanus x hispanica :: Sycamore: London Plane,2278X Market St,Sidewalk: Curb side : Cutout,45,4X4,37.76484434,-122.4325243
15390,Pittosporum undulatum :: Victorian Box,2007X Mission St,Sidewalk: Curb side : Cutout,9,4X4,37.76485136,-122.4195511
91980,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1256 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76485711,-122.4662986
14338,Platanus x hispanica :: Sycamore: London Plane,2261 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76488834,-122.4320227
14341,Platanus x hispanica :: Sycamore: London Plane,2272 Market St,Sidewalk: Curb side : Cutout,60,4X4,37.76490061,-122.4324495
15385,Washingtonia robusta :: Mexican Fan Palm,2000X Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.7649106,-122.4197575
192,Tristaniopsis laurina :: Swamp Myrtle,385X Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.76495372,-122.4240188
14339,Platanus x hispanica :: Sycamore: London Plane,2264 Market St,Sidewalk: Curb side : Cutout,50,4X4,37.76495981,-122.4323643
86156,Arbutus 'Marina' :: Hybrid Strawberry Tree,1200 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76496275,-122.48252
14335,Platanus x hispanica :: Sycamore: London Plane,2255 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76496949,-122.4319416
10048,Tristaniopsis laurina :: Swamp Myrtle,388 Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.76497523,-122.4242564
182,Pittosporum undulatum :: Victorian Box,2999X 16th St,Sidewalk: Curb side : Cutout,30,3x3,37.76498462,-122.4196333
16684,Lophostemon confertus :: Brisbane Box,262 Noe St,Sidewalk: Curb side : Cutout,3,4x4,37.76498867,-122.4332585
14336,Platanus x hispanica :: Sycamore: London Plane,2258 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76499319,-122.4323734
14337,Platanus x hispanica :: Sycamore: London Plane,2260 Market St,Sidewalk: Curb side : Cutout,50,4X4,37.76501866,-122.4323
86829,Lophostemon confertus :: Brisbane Box,258 Noe St,Sidewalk: Curb side : Cutout,3,3x3,37.76503046,-122.4332451
14333,Platanus x hispanica :: Sycamore: London Plane,2243 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76503441,-122.4318428
26393,Lophostemon confertus :: Brisbane Box,1301 17th St,Sidewalk: Curb side : Cutout,6,3x3,37.76506027,-122.3967933
10050,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',390 Guerrero St,Sidewalk: Curb side : Cutout,45,3X3,37.76506063,-122.4242529
246964,Syagrus romanzoffianum :: Queen Palm,250x Noe St,Median : Cutout,7,Width 5ft,37.76508259,-122.4331806
103743,Ulmus parvifolia :: Chinese Elm,2011 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.76508391,-122.4150944
14332,Platanus x hispanica :: Sycamore: London Plane,2241 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76508566,-122.4317439
14331,Platanus x hispanica :: Sycamore: London Plane,2241X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76509647,-122.4317508
21859,Tristaniopsis laurina :: Swamp Myrtle,1900 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.76510103,-122.3891085
191,Pittosporum undulatum :: Victorian Box,3016 16th St,Sidewalk: Curb side : Cutout,3,4X4,37.76510232,-122.4201038
16682,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,259 Noe St,Sidewalk: Curb side : Cutout,24,10X9,37.76510309,-122.4331019
91984,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1243 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76510451,-122.4664545
14334,Platanus x hispanica :: Sycamore: London Plane,2256 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76510577,-122.4321913
186,Pittosporum undulatum :: Victorian Box,3000 16th St,Sidewalk: Curb side : Cutout,30,4X4,37.76511969,-122.4198394
16685,Syagrus romanzoffianum :: Queen Palm,250X Noe St,Median : Cutout,3,3X3,37.7651234,-122.4331801
86158,Arbutus 'Marina' :: Hybrid Strawberry Tree,1201X 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76515024,-122.4826797
5374,Magnolia grandiflora :: Southern Magnolia,273 Dolores St,Sidewalk: Curb side : Cutout,40,3X3,37.76515565,-122.4262987
5371,Ficus microcarpa :: Chinese Banyan,266 Dolores St,Sidewalk: Curb side : Cutout,14,6x6,37.76516659,-122.4265928
91983,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1239 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76517694,-122.4664596
16677,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,247 Noe St,Sidewalk: Curb side : Cutout,18,6X8,37.76517854,-122.4330986
18774,Metrosideros excelsa :: New Zealand Xmas Tree,305 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3X3,37.76520121,-122.4413962
15382,Washingtonia robusta :: Mexican Fan Palm,1999X Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.76520416,-122.4195785
233939,Phoenix canariensis :: Canary Island Date Palm,270x Dolores St,Median : Yard,32,,37.76521805,-122.4264399
10046,Tristaniopsis laurina :: Swamp Myrtle,380 Guerrero St,Sidewalk: Curb side : Cutout,20,3X3,37.76522655,-122.4242659
86601,Acer rubrum 'Red Sunset' :: Red Swamp Maple,1728 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.76522665,-122.4104964
5373,Liquidambar orientalis :: Oriental Sweet Gum,267 Dolores St,Sidewalk: Curb side : Cutout,36,3X3,37.76523094,-122.4263039
14327,Platanus x hispanica :: Sycamore: London Plane,2229 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76523367,-122.4316087
3972,Magnolia grandiflora :: Southern Magnolia,230 Castro St,Sidewalk: Curb side : Cutout,12,3x3,37.76523567,-122.4355116
178,Washingtonia filifera :: California Fan Palm,2900X 16th St,Sidewalk: Curb side : Cutout,70,3x3,37.7652496,-122.4175259
18337,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',333 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.76525297,-122.4073706
16676,Ulmus parvifolia :: Chinese Elm,241 Noe St,Sidewalk: Curb side : Cutout,15,3X3,37.76526496,-122.4331074
14611,Metrosideros excelsa :: New Zealand Xmas Tree,1655X Masonic Ave,Sidewalk: Curb side : Cutout,17,3X3,37.76526932,-122.4432457
14328,Platanus x hispanica :: Sycamore: London Plane,2229 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76527627,-122.4315032
14329,Platanus x hispanica :: Sycamore: London Plane,2238X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76531074,-122.4319663
91982,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1231 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76532179,-122.4664697
246373,Platanus x hispanica :: Sycamore: London Plane,2248 Market St,Sidewalk: Curb side : Cutout,12,Width 0ft,37.76532227,-122.4319127
5370,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,265 DOLORES ST,Sidewalk: Curb side : Cutout,3,3X3,37.76532682,-122.4258963
3970,Magnolia grandiflora :: Southern Magnolia,222 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76533011,-122.4355225
18336,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',325 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.76533489,-122.4073923
18776,Metrosideros excelsa :: New Zealand Xmas Tree,320 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76534378,-122.4415221
18773,Metrosideros excelsa :: New Zealand Xmas Tree,302 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3x3,37.76534378,-122.4413145
18775,Metrosideros excelsa :: New Zealand Xmas Tree,308 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3x3,37.76534513,-122.4414115
91590,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,490 South Van Ness Ave,Sidewalk: Curb side : Cutout,9,3x3,37.76534875,-122.4175722
5368,Brugmansia spp :: Angel trumpet,254 Dolores St,Sidewalk: Curb side : Cutout,6,3X3,37.76535555,-122.4266036
18781,Metrosideros excelsa :: New Zealand Xmas Tree,330 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76535858,-122.4418845
14325,Platanus x hispanica :: Sycamore: London Plane,2217 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76538289,-122.4314046
25535,Phoenix canariensis :: Canary Island Date Palm,2200X Market St,Median : Cutout,36,20,37.76539217,-122.4315938
14326,Platanus x hispanica :: Sycamore: London Plane,2222 Market St,Sidewalk: Curb side : Cutout,6,4X4,37.76539533,-122.4318209
237914,Ceratonia siliqua :: Carob,1001 Stanyan St,Sidewalk: Curb side : Cutout,21,Width 4ft,37.76540378,-122.4528231
18770,Metrosideros excelsa :: New Zealand Xmas Tree,295 Roosevelt Way,Sidewalk: Curb side : Cutout,6,3X3,37.76542045,-122.4409283
5369,Magnolia grandiflora :: Southern Magnolia,255 Dolores St,Sidewalk: Curb side : Cutout,70,3X3,37.76544265,-122.4263234
18335,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',315 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.76544646,-122.4073992
14323,Platanus x hispanica :: Sycamore: London Plane,2207 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76544764,-122.4313161
16667,Pyrus kawakamii :: Evergreen Pear,224 Noe St,Sidewalk: Curb side : Cutout,9,3x3,37.76545623,-122.4333349
120915,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,499X South Van Ness Ave,Sidewalk: Curb side : Cutout,4,3x3,37.76546701,-122.4175164
3968,Magnolia grandiflora :: Southern Magnolia,214 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.7654784,-122.435535
16668,Pyrus kawakamii :: Evergreen Pear,226 Noe St,Sidewalk: Curb side : Cutout,6,3X3,37.76548302,-122.4333059
18768,Metrosideros excelsa :: New Zealand Xmas Tree,284 Roosevelt Way,Sidewalk: Curb side : Cutout,14,3X3,37.76550249,-122.4410542
26635,Prunus cerasifera :: Cherry Plum,359 Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.76551934,-122.4240629
5367,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',247 Dolores St,Sidewalk: Curb side : Cutout,80,3X3,37.76552692,-122.426325
98182,Ulmus parvifolia :: Chinese Elm,221 Noe St,Sidewalk: Curb side : Cutout,3,3x3,37.76553032,-122.433148
241323,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,490 South Van Ness Ave,Sidewalk: Curb side : Cutout,8,Width 3ft,37.76553107,-122.4176447
22953,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,460 Valencia St,Sidewalk: Curb side : Cutout,3,4x6,37.7655343,-122.422033
18766,Ulmus parvifolia :: Chinese Elm,280 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3x3,37.76555764,-122.4409845
15370,Pittosporum undulatum :: Victorian Box,1968 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.76556449,-122.4198156
221739,Pittosporum undulatum :: Victorian Box,960 Stanyan St,Sidewalk: Curb side : Cutout,18,Width 3ft,37.76556521,-122.4527094
18333,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',301 Potrero Ave,Sidewalk: Curb side : Cutout,45,3X3,37.76557052,-122.4073972
110759,Acacia stenophylla :: Shoestring Acacia,300X GUERRERO ST,Median : Cutout,3,3x3,37.76559111,-122.4242291
18764,Metrosideros excelsa :: New Zealand Xmas Tree,275 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76559261,-122.4407037
18762,Metrosideros excelsa :: New Zealand Xmas Tree,271 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76564103,-122.4406561
104834,Tristaniopsis laurina :: Swamp Myrtle,1202X Arguello Blvd,Median : Cutout,1,1x4,37.76565788,-122.4575258
18763,Metrosideros excelsa :: New Zealand Xmas Tree,274 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3X3,37.76565851,-122.4408364
10038,Callistemon citrinus :: Lemon Bottlebrush,360 Guerrero St,Sidewalk: Curb side : Cutout,30,3X3,37.76568655,-122.4242927
91981,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1210 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76569,-122.4663568
16663,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,207 Noe St,Sidewalk: Curb side : Cutout,18,3X3,37.76570031,-122.4331799
16655,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,200 Noe St,Sidewalk: Curb side : Cutout,24,5X4,37.76570829,-122.4333384
5359,Schinus terebinthifolius :: Brazilian Pepper,233 Dolores St,Sidewalk: Curb side : Cutout,24,5x5,37.76572477,-122.4263373
22945,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,446 Valencia St,Sidewalk: Curb side : Cutout,3,3x3,37.76573168,-122.422049
14318,Platanus x hispanica :: Sycamore: London Plane,2199 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76580617,-122.4308522
5356,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,220 Dolores St,Sidewalk: Curb side : Cutout,3,6x6,37.76581243,-122.4266398
18758,Metrosideros excelsa :: New Zealand Xmas Tree,257 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76582933,-122.4403787
14319,Platanus x hispanica :: Sycamore: London Plane,2200X Market St,Sidewalk: Curb side : Cutout,12,4x4,37.76583237,-122.4312689
172,Magnolia grandiflora :: Southern Magnolia,195X Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76583582,-122.4353814
15363,Pittosporum undulatum :: Victorian Box,1950X Mission St,Sidewalk: Curb side : Cutout,12,4x4,37.76584197,-122.4198319
16657,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,201 Noe St,Sidewalk: Curb side : Cutout,24,3X3,37.7658428,-122.4331669
3961,Magnolia grandiflora :: Southern Magnolia,198 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76584763,-122.4355786
14310,Platanus x hispanica :: Sycamore: London Plane,2195 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76585935,-122.4307981
5357,Magnolia grandiflora :: Southern Magnolia,225 Dolores St,Sidewalk: Curb side : Cutout,27,5,37.76587371,-122.4263577
217730,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1200x Arguello Blvd,Median : Cutout,2,Width 2ft,37.76588703,-122.4577866
93308,Hymenosporum flavum :: Sweet Shade,315 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76589178,-122.4286902
18757,Metrosideros excelsa :: New Zealand Xmas Tree,254 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76589792,-122.4405285
28147,Magnolia grandiflora :: Southern Magnolia,221 Dolores St,Sidewalk: Curb side : Cutout,3,3X3,37.76594058,-122.4263335
5354,Acacia melanoxylon :: Blackwood Acacia,214 Dolores St,Sidewalk: Curb side : Cutout,70,6,37.76594654,-122.4266528
5353,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',211 Dolores St,Sidewalk: Curb side : Cutout,80,3X3,37.76596127,-122.4263612
18756,Metrosideros excelsa :: New Zealand Xmas Tree,248 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3X3,37.76598131,-122.4404213
93233,Tristaniopsis laurina :: Swamp Myrtle,306 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76598491,-122.4288573
93309,Hymenosporum flavum :: Sweet Shade,309 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76598777,-122.4286996
27680,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',320 Guerrero St,Sidewalk: Curb side : Cutout,3,3x3,37.76600965,-122.4243466
14309,Platanus x hispanica :: Sycamore: London Plane,2191 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76601152,-122.4306162
16652,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,198 Noe St,Sidewalk: Curb side : Cutout,24,4X5,37.76601255,-122.4333627
93310,Hymenosporum flavum :: Sweet Shade,307 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76602066,-122.4287039
91421,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2112 15th St,Sidewalk: Curb side : Cutout,,3x3,37.76605357,-122.4308882
15360,Washingtonia robusta :: Mexican Fan Palm,1939 Mission St,Sidewalk: Curb side : Cutout,12,4x4,37.76606356,-122.4196485
24974,Phoenix canariensis :: Canary Island Date Palm,200 Dolores St,Median : Cutout,90,20,37.76607817,-122.4265196
3956,Magnolia grandiflora :: Southern Magnolia,176 Castro St,Sidewalk: Curb side : Cutout,18,3X3,37.76608277,-122.4355945
5351,Magnolia grandiflora :: Southern Magnolia,207 Dolores St,Sidewalk: Curb side : Cutout,3,4X4,37.76608483,-122.4263653
3955,Magnolia grandiflora :: Southern Magnolia,179 Castro St,Sidewalk: Curb side : Cutout,18,3X3,37.76609183,-122.43541
18752,Metrosideros excelsa :: New Zealand Xmas Tree,237 Roosevelt Way,Sidewalk: Curb side : Cutout,24,3X3,37.76609265,-122.4400361
165,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,185X Noe St,Sidewalk: Curb side : Cutout,24,4X4,37.76611051,-122.4331925
10031,Ligustrum lucidum :: Glossy Privet,310 Guerrero St,Sidewalk: Curb side : Cutout,100,2x3,37.76612311,-122.4243553
18750,Metrosideros excelsa :: New Zealand Xmas Tree,231 Roosevelt Way,Sidewalk: Curb side : Cutout,22,3X3,37.76614515,-122.4399742
18753,Metrosideros excelsa :: New Zealand Xmas Tree,238 Roosevelt Way,Sidewalk: Curb side : Cutout,18,1x1,37.76615616,-122.440195
221456,Acacia stenophylla :: Shoestring Acacia,300x Guerrero St,Median : Cutout,2,Width 3ft,37.76615803,-122.4242459
16649,Tilia americana :: Basswood Linden,184 Noe St,Sidewalk: Curb side : Cutout,1,5x5,37.76618197,-122.4333862
217724,Lophostemon confertus :: Brisbane Box,150x Lincoln Way,Median : Cutout,8,Width 5ft,37.76618404,-122.4596862
18751,Metrosideros excelsa :: New Zealand Xmas Tree,234 Roosevelt Way,Sidewalk: Curb side : Cutout,18,1X1,37.76618441,-122.4401525
85864,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,1942 FOLSOM ST,Sidewalk: Curb side : Cutout,6,3x3,37.76619172,-122.4155521
14297,Platanus x hispanica :: Sycamore: London Plane,2175 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76619175,-122.4304167
10030,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',307 Guerrero St,Sidewalk: Curb side : Cutout,6,3X3PL,37.766202,-122.4241347
18328,Ficus nitida :: Laurel Fig,269 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.7662021,-122.407496
253597,Ficus nitida :: Laurel Fig,269 Potrero Ave,Sidewalk: Curb side : Cutout,,3x3,37.76620771,-122.4070787
18748,Metrosideros excelsa :: New Zealand Xmas Tree,223 Roosevelt Way,Sidewalk: Curb side : Cutout,6,3x3,37.76620859,-122.4398919
93232,Hymenosporum flavum :: Sweet Shade,292 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76621736,-122.4289374
15356,Magnolia grandiflora :: Southern Magnolia,1930 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.7662319,-122.4198754
217727,Lophostemon confertus :: Brisbane Box,100x Lincoln Way,Median : Cutout,10,Width 5ft,37.76623206,-122.4596474
116858,Ceratonia siliqua :: Carob,180 NOE ST,Sidewalk: Curb side : Cutout,14,3x3,37.76624256,-122.4336025
18746,Metrosideros excelsa :: New Zealand Xmas Tree,219 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3x3,37.76626714,-122.4398024
22941,Lophostemon confertus :: Brisbane Box,413 Valencia St,Sidewalk: Curb side : Cutout,6,3X3,37.76628857,-122.4219126
15355,Washingtonia robusta :: Mexican Fan Palm,1924 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.7663,-122.4198891
16645,Magnolia grandiflora :: Southern Magnolia,171 Noe St,Sidewalk: Curb side : Cutout,12,3X3,37.76632115,-122.4332113
18326,Ficus nitida :: Laurel Fig,259 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.76632662,-122.4075105
18747,Metrosideros excelsa :: New Zealand Xmas Tree,222 Roosevelt Way,Sidewalk: Curb side : Cutout,18,3X3,37.76634177,-122.4399347
121217,Lophostemon confertus :: Brisbane Box,428 South Van Ness Ave,Sidewalk: Curb side : Cutout,28,3x3,37.76635994,-122.4176744
246349,Phoenix canariensis :: Canary Island Date Palm,2190x Market St,Median : Cutout,31,Width 0ft,37.76636261,-122.4303696
18743,Metrosideros excelsa :: New Zealand Xmas Tree,201 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3X3,37.76640539,-122.4396172
5347,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',199 Dolores St,Sidewalk: Curb side : Cutout,90,3X3,37.76640601,-122.4264115
18742,Metrosideros excelsa :: New Zealand Xmas Tree,214 Roosevelt Way,Sidewalk: Curb side : Cutout,6,3X3,37.7664144,-122.4398445
5346,Magnolia grandiflora :: Southern Magnolia,198 Dolores St,Sidewalk: Curb side : Cutout,14,3X3,37.7664411,-122.4267207
16634,Ceratonia siliqua :: Carob,158 Noe St,Sidewalk: Curb side : Cutout,18,4X4,37.76644801,-122.4334063
14296,Platanus x hispanica :: Sycamore: London Plane,2174 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76644937,-122.4305261
18741,Metrosideros excelsa :: New Zealand Xmas Tree,210 Roosevelt Way,Sidewalk: Curb side : Cutout,3,3X3,37.76645879,-122.4397884
14311,Platanus x hispanica :: Sycamore: London Plane,2190X Market St,Sidewalk: Curb side : Cutout,10,4X4,37.76647199,-122.4304502
18736,Metrosideros excelsa :: New Zealand Xmas Tree,201 Roosevelt Way,Sidewalk: Curb side : Cutout,12,3X3,37.76648646,-122.4394946
21858,Washingtonia robusta :: Mexican Fan Palm,1830 03rd St,Sidewalk: Curb side : Cutout,6,3X3,37.76648947,-122.3892005
